114.239;102.201;-4.5
113.001;102.413;-4.5
111.755;102.567;-4.5
110.503;102.664;-4.5
109.248;102.702;-4.5
107.992;102.68;-4.5
106.739;102.599;-4.5
105.491;102.459;-4.5
104.251;102.263;-4.5
103.021;102.01;-4.5
101.803;101.701;-4.5
100.602;101.335;-4.5
99.419;100.913;-4.5
98.257;100.437;-4.5
97.118;99.908;-4.5
96.004;99.329;-4.5
94.917;98.7;-4.5
93.86;98.022;-4.5
92.836;97.295;-4.5
91.846;96.523;-4.5
90.892;95.706;-4.5
89.976;94.847;-4.5
89.098;93.948;-4.5
88.262;93.011;-4.5
87.47;92.037;-4.5
86.723;91.027;-4.5
86.023;89.985;-4.5
85.371;88.912;-4.5
84.766;87.811;-4.5
84.21;86.685;-4.5
83.706;85.535;-4.5
83.255;84.363;-4.5
82.857;83.172;-4.5
82.513;81.964;-4.5
82.223;80.742;-4.5
81.987;79.509;-4.5
